global_id,name,raw_key,embedding_000,embedding_001,embedding_002,embedding_003,embedding_004,embedding_005,embedding_006,embedding_007,embedding_008,embedding_009,embedding_010,embedding_011,embedding_012,embedding_013,embedding_014,embedding_015,embedding_016,embedding_017,embedding_018,embedding_019,embedding_020,embedding_021,embedding_022,embedding_023,embedding_024,embedding_025,embedding_026,embedding_027,embedding_028,embedding_029,embedding_030,embedding_031,embedding_032,embedding_033,embedding_034,embedding_035,embedding_036,embedding_037,embedding_038,embedding_039,embedding_040,embedding_041,embedding_042,embedding_043,embedding_044,embedding_045,embedding_046,embedding_047,embedding_048,embedding_049,embedding_050,embedding_051,embedding_052,embedding_053,embedding_054,embedding_055,embedding_056,embedding_057,embedding_058,embedding_059,embedding_060,embedding_061,embedding_062,embedding_063
1139,Kyoto Animation,studio_2,-0.044809,-0.102492,-0.015056,0.125824,-0.075713,-0.136831,-0.237407,0.199872,0.018978,-0.275162,0.520149,0.294308,0.204464,0.160797,-0.369339,0.07408,0.228745,0.186595,0.166193,0.071214,-0.090582,-0.295876,-0.00264,0.07936,-0.162155,0.08235,0.24162,-0.17512,0.060166,0.484705,-0.158628,-0.379086,0.765675,0.301298,0.168093,-0.444748,-0.000434,-0.194761,-0.006112,0.082022,-0.003373,-0.349539,0.410186,0.078572,0.299254,-0.063226,0.012491,-0.68637,-0.46255,0.045202,0.083805,0.128915,-0.232483,-0.061073,0.176078,-0.323606,0.086995,-0.084284,-0.24419,0.058242,0.040778,0.087112,-0.119471,-0.233197
1150,Sunrise,studio_14,0.052844,-0.254802,0.096088,0.189183,-0.084266,-0.094049,-0.188491,0.098249,-0.008908,-0.280259,0.453103,0.289532,0.189482,0.204248,-0.221224,0.089641,0.076194,0.049334,0.274754,0.033368,0.002759,-0.319407,0.008446,0.017848,-0.227737,0.125186,0.180275,-0.149188,0.120915,0.461311,-0.16958,-0.276307,0.763498,0.340035,0.263348,-0.438902,0.067622,-0.150312,-0.021951,-0.057656,0.102752,-0.428169,0.412049,0.043356,0.323096,-0.112116,0.036381,-0.679705,-0.416297,0.042241,0.090933,0.156739,-0.121134,-0.097343,0.225434,-0.13238,-0.044038,-0.122472,-0.134223,0.058504,0.037216,0.167186,-0.181047,-0.314616
1167,J.C.Staff,studio_7,-0.192653,0.043966,-0.14753,0.015071,-0.015862,-0.176595,-0.301826,0.314605,0.0678,-0.235582,0.643752,0.288536,0.139556,0.08936,-0.513472,0.054717,0.300852,0.29539,0.064183,0.092438,-0.175341,-0.223039,0.004562,0.093555,-0.130846,0.071915,0.323562,-0.225568,-0.010299,0.494013,-0.110765,-0.448604,0.700181,0.224408,0.094789,-0.454918,-0.102402,-0.292742,0.025413,0.204454,-0.122654,-0.187933,0.378984,0.150381,0.240262,-0.028026,-0.061519,-0.695521,-0.512454,0.029632,0.015733,0.077886,-0.406749,-0.078185,0.146984,-0.468425,0.263231,-0.029086,-0.326425,0.075573,0.011735,0.068706,-0.089304,-0.148323
1192,Lerche,studio_456,0.028265,-0.176405,0.104497,0.144693,-0.051341,-0.098082,-0.205281,0.117678,0.022098,-0.279889,0.484478,0.28511,0.198952,0.208435,-0.270303,0.091927,0.119485,0.089808,0.227479,0.030687,-0.019409,-0.348654,0.034776,0.01365,-0.219452,0.112013,0.238552,-0.138434,0.096019,0.464717,-0.169168,-0.316126,0.755151,0.36246,0.273772,-0.448438,0.046616,-0.159439,0.018054,-0.005864,0.057311,-0.438963,0.417372,0.063853,0.321731,-0.101016,0.029852,-0.662377,-0.401453,0.015845,0.099137,0.175969,-0.144964,-0.076216,0.18277,-0.174877,-0.017738,-0.099991,-0.123406,0.050184,0.046088,0.135386,-0.149609,-0.279809
1195,P.A. Works,studio_132,0.056053,-0.36345,0.109131,0.232484,-0.092946,-0.12861,-0.186654,0.125507,-0.039781,-0.330784,0.467155,0.283177,0.212796,0.175154,-0.231264,0.09401,0.112966,0.068793,0.300967,0.059849,0.001069,-0.314505,-0.050007,0.025313,-0.187907,0.130625,0.12324,-0.178321,0.114346,0.527777,-0.129635,-0.289597,0.822359,0.242607,0.197583,-0.43142,0.117341,-0.172652,-0.096767,-0.0587,0.14197,-0.475087,0.456772,-0.018076,0.322032,-0.126916,0.090062,-0.702721,-0.443972,0.067077,0.130582,0.119259,-0.157943,-0.106811,0.284914,-0.195534,-0.039035,-0.137688,-0.171455,0.088702,0.08811,0.169197,-0.179549,-0.324433
1205,Production I.G,studio_10,-0.103642,-0.115698,-0.038028,0.111886,-0.071019,-0.139472,-0.260898,0.240326,0.006301,-0.280035,0.595027,0.252701,0.1509,0.141746,-0.402144,0.090557,0.193957,0.184865,0.177512,0.067548,-0.073905,-0.307539,0.00583,0.009754,-0.210108,0.110935,0.244241,-0.229092,0.004706,0.492872,-0.14387,-0.379309,0.732007,0.246375,0.161887,-0.440643,-0.019683,-0.232248,-0.003151,0.0857,-0.00355,-0.301795,0.386941,0.057622,0.317997,-0.099121,-0.050792,-0.679728,-0.438071,0.072954,0.07523,0.110908,-0.280496,-0.114947,0.172551,-0.300524,0.106833,-0.093636,-0.219842,0.107981,0.015946,0.143034,-0.16414,-0.208534
1210,CloverWorks,studio_1835,-3.8e-05,-0.183305,0.086508,0.148376,-0.054606,-0.103848,-0.219301,0.148489,-0.000777,-0.29787,0.50715,0.264283,0.194568,0.20192,-0.300935,0.100609,0.12722,0.107326,0.231483,0.05291,-0.018565,-0.348009,0.015781,-0.004475,-0.212661,0.118852,0.227433,-0.17933,0.06377,0.480649,-0.167,-0.334372,0.749776,0.322209,0.241679,-0.44863,0.036104,-0.166883,0.00216,0.017025,0.038315,-0.434747,0.408795,0.051246,0.33035,-0.103955,0.013478,-0.667565,-0.397342,0.039986,0.10894,0.157663,-0.171619,-0.089771,0.186696,-0.203505,-0.011988,-0.101212,-0.143221,0.071703,0.041856,0.148373,-0.159933,-0.273229
1213,Studio Deen,studio_37,-0.010089,-0.176109,0.052828,0.144089,-0.070792,-0.105984,-0.21273,0.15825,0.003567,-0.291241,0.501484,0.296793,0.205332,0.175898,-0.303074,0.081324,0.147503,0.118843,0.230575,0.052489,-0.038049,-0.332661,0.00203,0.024268,-0.202442,0.126677,0.219894,-0.16457,0.07409,0.485405,-0.164232,-0.315503,0.757969,0.307502,0.214738,-0.461133,0.038182,-0.167964,-0.010821,0.024951,0.052278,-0.399229,0.411084,0.043932,0.310362,-0.106936,0.028839,-0.676751,-0.437002,0.03578,0.088646,0.143278,-0.178058,-0.087678,0.200565,-0.222265,0.025049,-0.095707,-0.178946,0.071114,0.043124,0.131043,-0.157799,-0.261073
1216,asread.,studio_163,0.096845,-0.271388,0.1423,0.217055,-0.091495,-0.056847,-0.146245,0.042963,-0.014072,-0.290936,0.368681,0.314031,0.246333,0.214429,-0.1729,0.096254,0.042586,0.040366,0.294052,0.025908,-0.016157,-0.302905,0.00281,0.040603,-0.215464,0.099417,0.159442,-0.111647,0.170407,0.428341,-0.192122,-0.246277,0.797276,0.353226,0.282107,-0.442177,0.109937,-0.135864,-0.029364,-0.07568,0.119524,-0.461221,0.418797,0.055989,0.323956,-0.097108,0.079868,-0.668211,-0.429574,0.04726,0.096717,0.152238,-0.076187,-0.060289,0.247609,-0.10944,-0.083525,-0.102398,-0.167899,0.015568,0.051242,0.166313,-0.126751,-0.347266
1231,Studio Ghibli,studio_21,0.062114,-0.325867,0.144614,0.202152,-0.060018,-0.119657,-0.240344,0.115428,-0.026721,-0.338461,0.459808,0.303482,0.210778,0.170557,-0.232234,0.113355,0.111344,0.076816,0.284502,0.046742,-0.003213,-0.334039,-0.04156,0.023345,-0.180963,0.158737,0.191736,-0.17033,0.063564,0.54689,-0.117182,-0.304206,0.78161,0.252567,0.205444,-0.460439,0.099198,-0.195455,-0.098159,-0.025979,0.138254,-0.507654,0.467536,-0.018973,0.312753,-0.17123,0.080629,-0.683573,-0.405136,-0.00057,0.151273,0.117028,-0.172017,-0.103707,0.275302,-0.234152,-0.04711,-0.143154,-0.116677,0.094929,0.118005,0.129122,-0.181279,-0.282492
1234,Gainax,studio_6,0.064848,-0.389348,0.095287,0.310978,-0.128341,-0.128674,-0.11567,0.086665,-0.013293,-0.293835,0.467839,0.27657,0.181584,0.233765,-0.165285,0.037404,0.040362,0.037736,0.317558,-0.007763,0.040855,-0.238828,-0.067885,0.003559,-0.254796,0.054864,0.072359,-0.212804,0.149801,0.480837,-0.142373,-0.249358,0.843045,0.284987,0.275299,-0.394122,0.121074,-0.150217,-0.053953,-0.121697,0.155604,-0.472725,0.453492,0.001666,0.350014,-0.068455,0.078869,-0.71576,-0.414919,0.098567,0.072771,0.17153,-0.061354,-0.104554,0.308848,-0.087882,-0.087936,-0.146315,-0.136283,0.048472,0.037235,0.273079,-0.227822,-0.424952
1235,Tatsunoko Production,studio_103,0.082361,-0.405456,0.141055,0.297822,-0.103697,-0.134784,-0.135689,0.096798,-0.002616,-0.31007,0.47296,0.270719,0.162514,0.238155,-0.15858,0.051159,0.038463,0.02566,0.316319,0.005059,0.045022,-0.261264,-0.060815,-0.005836,-0.244591,0.07996,0.08651,-0.200467,0.140629,0.490469,-0.123375,-0.261006,0.827621,0.287065,0.271353,-0.38447,0.124134,-0.156949,-0.043164,-0.123729,0.154523,-0.51314,0.460974,0.008678,0.345185,-0.087093,0.083093,-0.71614,-0.394069,0.086965,0.106501,0.170181,-0.078695,-0.117685,0.29644,-0.084893,-0.109679,-0.147275,-0.09298,0.054627,0.05311,0.266001,-0.207689,-0.420301
1243,TMS Entertainment,studio_73,-0.03146,-0.166784,0.021668,0.118041,-0.076932,-0.104593,-0.246282,0.162809,-0.019467,-0.28761,0.529641,0.272577,0.139048,0.164812,-0.329799,0.080201,0.158464,0.108367,0.198328,0.047983,-0.025671,-0.35388,0.055409,0.008511,-0.231129,0.136204,0.242076,-0.168011,0.042395,0.468795,-0.188457,-0.327982,0.717502,0.32878,0.212716,-0.468271,0.004221,-0.168009,-0.005681,0.018789,0.023062,-0.349964,0.401026,0.061137,0.330848,-0.114865,-0.028943,-0.682411,-0.428483,0.034965,0.091784,0.142015,-0.181858,-0.111139,0.176758,-0.212088,0.036457,-0.116811,-0.154243,0.095207,0.035329,0.133451,-0.204781,-0.239094
1273,Trigger,studio_803,0.063499,-0.340963,0.109577,0.24779,-0.101712,-0.103664,-0.173771,0.105813,-0.014599,-0.303058,0.434541,0.29754,0.209516,0.208898,-0.191593,0.07488,0.070694,0.047452,0.304052,0.026346,-0.010693,-0.270228,-0.067835,0.025288,-0.201432,0.112989,0.120513,-0.181033,0.126505,0.498375,-0.151907,-0.260053,0.804951,0.2794,0.221939,-0.421723,0.086266,-0.153483,-0.070849,-0.068377,0.136498,-0.475425,0.439753,0.009649,0.304893,-0.093181,0.075684,-0.710194,-0.425298,0.062519,0.095593,0.127793,-0.102952,-0.107914,0.287806,-0.143613,-0.068485,-0.147469,-0.163327,0.062289,0.057919,0.192155,-0.179598,-0.345323
1278,Satelight,studio_41,0.087936,-0.276727,0.16434,0.181345,-0.062073,-0.075548,-0.176209,0.052501,0.004304,-0.278347,0.375825,0.346959,0.237081,0.196646,-0.190395,0.094007,0.076732,0.031048,0.285229,0.035112,0.000978,-0.32562,0.01524,0.057265,-0.188768,0.143256,0.179296,-0.082508,0.186217,0.463793,-0.154573,-0.24768,0.783808,0.35602,0.270809,-0.473387,0.105465,-0.127702,-0.038853,-0.063696,0.125192,-0.465239,0.43109,0.047611,0.281786,-0.12178,0.109474,-0.669576,-0.446717,-0.004107,0.086612,0.161329,-0.107803,-0.069129,0.254228,-0.144077,-0.051854,-0.087493,-0.142942,0.029569,0.075092,0.111158,-0.13589,-0.321071
1282,David Production,studio_287,0.01258,-0.181211,0.050493,0.170054,-0.091698,-0.064889,-0.179619,0.084869,-0.019988,-0.25537,0.461029,0.280765,0.172825,0.212786,-0.251178,0.059273,0.04425,0.065309,0.242731,-0.00578,-0.024338,-0.310985,0.044313,0.006518,-0.281763,0.07149,0.206498,-0.167003,0.095903,0.394015,-0.22151,-0.273902,0.722779,0.373183,0.30187,-0.453701,0.003412,-0.141841,0.019443,-0.024968,0.040495,-0.356918,0.38574,0.090203,0.33797,-0.075186,-0.036041,-0.6566,-0.415911,0.065821,0.051059,0.163017,-0.092409,-0.101351,0.19283,-0.091826,-0.03768,-0.116081,-0.161294,0.035644,-0.015174,0.186735,-0.198317,-0.305546
1322,Kinema Citrus,studio_290,0.092863,-0.30369,0.142862,0.199123,-0.072082,-0.089613,-0.193406,0.090256,-0.020363,-0.308837,0.401927,0.320855,0.240502,0.185804,-0.201737,0.105339,0.100115,0.050909,0.300221,0.071372,-0.011599,-0.338152,-0.011631,0.058968,-0.168243,0.155203,0.172685,-0.116114,0.148693,0.491748,-0.152033,-0.275888,0.794777,0.310857,0.231282,-0.453907,0.111259,-0.144157,-0.075232,-0.057484,0.139262,-0.479089,0.44425,0.020679,0.293913,-0.144879,0.107945,-0.680934,-0.446609,0.021017,0.125126,0.127671,-0.143982,-0.077444,0.253388,-0.178933,-0.041744,-0.113825,-0.16164,0.058577,0.084592,0.120036,-0.142929,-0.293923
1340,8bit,studio_441,0.034477,-0.18344,0.081808,0.167213,-0.080415,-0.080475,-0.172922,0.073727,0.009726,-0.255794,0.435575,0.316637,0.20952,0.20733,-0.242347,0.052868,0.088655,0.077,0.233483,-0.00474,-0.033958,-0.306543,0.029771,0.047308,-0.238506,0.070853,0.208533,-0.126549,0.135369,0.418982,-0.193566,-0.277763,0.759808,0.381698,0.291292,-0.460214,0.037314,-0.138944,0.01287,-0.021304,0.056358,-0.397982,0.409985,0.086261,0.311504,-0.068175,0.02569,-0.660546,-0.435789,0.030049,0.053983,0.173282,-0.094147,-0.068096,0.209654,-0.136453,-0.024281,-0.095594,-0.162968,0.01515,0.022579,0.14113,-0.160344,-0.312937
1347,Arms,studio_38,0.124546,-0.29877,0.245004,0.17257,-0.018641,-0.083906,-0.196446,0.042394,0.037823,-0.281995,0.388534,0.323701,0.233466,0.220672,-0.168936,0.160667,0.082807,-0.000607,0.303197,0.058784,0.063085,-0.370648,0.048503,0.019993,-0.168266,0.19462,0.208805,-0.049553,0.196867,0.515713,-0.113609,-0.271717,0.789353,0.376905,0.29693,-0.456079,0.149319,-0.133614,-0.031329,-0.098246,0.159998,-0.540413,0.445881,0.023827,0.287498,-0.162582,0.153431,-0.669051,-0.396013,-0.061149,0.129396,0.203787,-0.129356,-0.056399,0.233921,-0.148955,-0.078491,-0.08789,-0.048231,0.048013,0.115317,0.095,-0.12383,-0.320531
1360,Brain's Base,studio_112,0.015814,-0.190557,0.10352,0.146786,-0.036967,-0.111354,-0.227159,0.153111,0.029027,-0.30343,0.513688,0.293696,0.189695,0.191579,-0.295736,0.113208,0.156897,0.096528,0.223548,0.057744,0.010019,-0.36627,0.032027,-0.01442,-0.189036,0.156854,0.24579,-0.149829,0.062671,0.529456,-0.13928,-0.3319,0.75522,0.31995,0.228401,-0.46654,0.059905,-0.161986,-0.004675,0.008213,0.06821,-0.448566,0.434587,0.029634,0.324414,-0.133544,0.064535,-0.689137,-0.404291,-0.028505,0.123596,0.190203,-0.172344,-0.08607,0.193969,-0.231259,-0.002762,-0.091891,-0.107387,0.082948,0.093596,0.115246,-0.165083,-0.268316
1362,Studio Bind,studio_1993,0.118192,-0.303233,0.184494,0.188368,-0.086203,-0.066579,-0.14914,-0.003592,0.012715,-0.258865,0.301573,0.407096,0.283728,0.166441,-0.151686,0.077396,0.07178,0.011575,0.292444,0.005582,-0.03424,-0.283848,-0.018796,0.119874,-0.17302,0.129381,0.132472,-0.033028,0.268842,0.44589,-0.143364,-0.197563,0.81977,0.362404,0.27272,-0.48252,0.140388,-0.12965,-0.049024,-0.083008,0.157566,-0.467232,0.425492,0.048432,0.247224,-0.095278,0.14632,-0.661192,-0.491526,-0.000696,0.052128,0.142537,-0.07984,-0.050553,0.306238,-0.135299,-0.064795,-0.077068,-0.179493,-0.007843,0.087731,0.083585,-0.093941,-0.364208
1371,TNK,studio_120,0.089084,-0.238472,0.139402,0.189973,-0.085734,-0.070029,-0.151706,0.012519,0.02327,-0.249948,0.354744,0.363597,0.244581,0.213603,-0.180839,0.055577,0.086129,0.040213,0.250493,-0.016249,-0.015888,-0.288487,0.020039,0.082328,-0.210609,0.089201,0.175541,-0.070084,0.213819,0.42741,-0.183354,-0.231022,0.798733,0.408936,0.306869,-0.473067,0.098878,-0.11366,-0.009236,-0.06973,0.107885,-0.447285,0.429498,0.075389,0.29098,-0.07055,0.102993,-0.664628,-0.449028,-0.009558,0.047762,0.18216,-0.049193,-0.039143,0.257125,-0.124081,-0.051504,-0.085187,-0.153551,-0.006051,0.057646,0.115492,-0.140292,-0.354075
1393,Shaft,studio_44,-0.009661,-0.157565,0.077043,0.137,-0.061719,-0.095034,-0.191544,0.121062,0.038315,-0.256045,0.464617,0.331195,0.24971,0.195801,-0.291378,0.094035,0.150081,0.105785,0.240794,0.027819,-0.026267,-0.314887,-0.003935,0.036823,-0.188966,0.126528,0.221758,-0.137696,0.128112,0.504413,-0.144267,-0.301076,0.787583,0.340104,0.241716,-0.484589,0.058127,-0.143087,-0.020344,0.009443,0.074627,-0.410755,0.412352,0.035558,0.272021,-0.079653,0.082316,-0.671502,-0.438433,-0.017248,0.040583,0.187563,-0.145911,-0.052292,0.226614,-0.239853,0.041004,-0.069752,-0.177727,0.048557,0.049541,0.096766,-0.153229,-0.270819
1414,LIDENFILMS,studio_839,0.047987,-0.228088,0.119788,0.173426,-0.069048,-0.070632,-0.187585,0.063778,-0.003808,-0.269958,0.430473,0.300183,0.19098,0.213733,-0.223103,0.082127,0.057379,0.043709,0.255864,0.007906,0.004454,-0.327781,0.04376,0.00799,-0.245166,0.112851,0.199822,-0.131604,0.130636,0.429829,-0.189549,-0.261684,0.745289,0.373835,0.297776,-0.462996,0.056415,-0.134173,0.004857,-0.049955,0.076133,-0.41969,0.404623,0.072048,0.326555,-0.10501,0.02465,-0.660808,-0.409819,0.0234,0.075711,0.172221,-0.095545,-0.089414,0.217842,-0.105438,-0.056812,-0.10019,-0.123345,0.041016,0.031177,0.16042,-0.177036,-0.320337
1421,Tezuka Productions,studio_200,0.075088,-0.272002,0.15624,0.203622,-0.064045,-0.063542,-0.174303,0.042061,0.006249,-0.279037,0.423815,0.30767,0.176843,0.22395,-0.177566,0.079523,0.02431,0.012955,0.265069,-0.00226,0.03618,-0.330904,0.050347,-0.019583,-0.2607,0.117185,0.193857,-0.131051,0.133659,0.432124,-0.187798,-0.233468,0.744554,0.37377,0.330526,-0.462491,0.079481,-0.130599,0.009093,-0.078564,0.102669,-0.45358,0.421544,0.061046,0.345967,-0.132337,0.039732,-0.662253,-0.397205,0.008298,0.089708,0.182322,-0.067863,-0.103929,0.229737,-0.060707,-0.103308,-0.108766,-0.081549,0.040061,0.054338,0.192559,-0.193086,-0.348202
1430,Manglobe,studio_32,0.076029,-0.28866,0.124264,0.218268,-0.090164,-0.072883,-0.166461,0.056893,-0.014343,-0.276852,0.423218,0.284955,0.180155,0.229517,-0.181562,0.085023,0.02414,0.017189,0.284397,0.006976,0.024282,-0.307514,0.018945,-0.003166,-0.259801,0.111257,0.156968,-0.149924,0.140463,0.432736,-0.191474,-0.244158,0.762147,0.362557,0.309562,-0.434842,0.078888,-0.13399,-0.011514,-0.092896,0.114023,-0.443344,0.414281,0.051686,0.343527,-0.106364,0.036494,-0.673221,-0.39554,0.04853,0.085046,0.167074,-0.072943,-0.102646,0.237758,-0.065874,-0.092817,-0.128727,-0.114767,0.046169,0.025661,0.205164,-0.19504,-0.353542
