global_id,name,raw_key,embedding_000,embedding_001,embedding_002,embedding_003,embedding_004,embedding_005,embedding_006,embedding_007,embedding_008,embedding_009,embedding_010,embedding_011,embedding_012,embedding_013,embedding_014,embedding_015,embedding_016,embedding_017,embedding_018,embedding_019,embedding_020,embedding_021,embedding_022,embedding_023,embedding_024,embedding_025,embedding_026,embedding_027,embedding_028,embedding_029,embedding_030,embedding_031,embedding_032,embedding_033,embedding_034,embedding_035,embedding_036,embedding_037,embedding_038,embedding_039,embedding_040,embedding_041,embedding_042,embedding_043,embedding_044,embedding_045,embedding_046,embedding_047,embedding_048,embedding_049,embedding_050,embedding_051,embedding_052,embedding_053,embedding_054,embedding_055,embedding_056,embedding_057,embedding_058,embedding_059,embedding_060,embedding_061,embedding_062,embedding_063
1033,"Natsume, Shingo",staff_28579,-0.247291,-0.33963,-0.303056,-0.031531,0.321152,-0.122603,0.49792,-0.254932,0.343169,-0.175985,0.681198,1.090754,0.749416,-0.147114,-0.908355,-0.469074,0.056365,0.893751,-0.196442,0.083474,0.351116,0.3736,0.032229,0.284226,0.418122,-0.294389,0.188238,0.271934,0.293766,-0.352493,0.397386,-0.500735,0.284586,0.241737,-0.283402,0.597698,-0.220169,-0.34801,-0.125349,0.275138,-1.282668,-0.162899,-0.246522,-0.120671,-0.136286,-0.241353,0.034464,-0.664737,0.606029,-0.696677,0.593888,-0.068845,-0.367804,-0.507361,-0.579153,-0.381556,-0.1767,0.027852,-0.606901,0.255003,-0.068257,0.402622,0.005271,-0.085238
1034,"Ishikawa, Kaito",staff_20156,0.064618,-0.091623,0.037824,-0.257344,0.020349,0.201231,0.188256,-0.158056,0.233621,0.096375,-0.122355,0.083059,0.146915,-0.004391,-0.007943,-0.318145,0.255926,0.028107,0.120252,0.003871,0.23144,-0.004152,-0.193064,-0.160726,0.134426,0.273328,-0.462872,0.16103,-0.221985,0.244275,-0.42194,0.059876,0.266601,-0.335878,0.388129,-0.193988,0.081789,0.020503,-0.153183,0.098655,0.145888,0.049417,0.363571,-0.273935,-0.017326,-0.34775,0.029612,-0.299975,0.083701,0.265142,-0.098057,-0.000664,0.169825,0.277581,-0.014281,-0.328814,0.25078,0.131563,-0.181534,0.24151,-0.227023,-0.04448,0.08996,-0.194282
1035,"Furukawa, Makoto",staff_17635,0.037538,-0.0607,0.058031,-0.219666,0.005611,0.152837,0.202933,-0.111637,0.253625,0.074676,-0.139211,0.074638,0.160887,0.031338,-0.037548,-0.346202,0.293431,0.058483,0.126493,0.006685,0.216433,-0.023197,-0.185425,-0.137034,0.101667,0.254095,-0.451246,0.152996,-0.199119,0.185321,-0.423155,0.053568,0.259594,-0.368238,0.400198,-0.198968,0.053142,0.001455,-0.196882,0.111876,0.111368,0.07785,0.391257,-0.255096,-0.063559,-0.311032,0.068231,-0.337731,0.09414,0.274996,-0.091501,-0.013715,0.192763,0.251586,0.007945,-0.356948,0.279815,0.11238,-0.138344,0.263541,-0.230498,-0.061205,0.106068,-0.170238
1038,"Sotozaki, Haruo",staff_4006,-0.096387,-0.407853,-0.340676,-0.018639,0.39274,-0.058511,0.525391,-0.33091,0.278899,-0.156899,0.6194,1.133444,0.61885,-0.113884,-0.972955,-0.568033,-0.020095,0.81404,-0.123765,0.098434,0.406947,0.320266,0.118137,0.351572,0.40619,-0.199024,0.093081,0.402265,0.269478,-0.37205,0.340625,-0.477663,0.279262,0.305868,-0.280998,0.512444,-0.271299,-0.260916,-0.021619,0.17207,-1.182783,-0.086483,-0.253075,-0.073133,-0.054045,-0.207986,-0.073329,-0.740259,0.681364,-0.737721,0.474885,-0.162884,-0.225872,-0.422095,-0.617342,-0.456218,-0.16105,-0.038651,-0.530576,0.237678,-0.065923,0.460633,-0.080925,-0.159844
1039,"Shimono, Hiro",staff_356,0.066296,-0.083286,0.029132,-0.250812,0.035864,0.187316,0.18723,-0.144154,0.218153,0.086687,-0.128431,0.079233,0.140025,-0.008197,-0.00268,-0.319344,0.259146,0.030953,0.118715,-0.005329,0.213126,-0.007602,-0.189089,-0.155318,0.125434,0.277787,-0.467146,0.163281,-0.210216,0.228766,-0.431201,0.051419,0.287029,-0.337463,0.400563,-0.198715,0.061525,0.016715,-0.16499,0.094344,0.144241,0.052501,0.375319,-0.277351,-0.016831,-0.340768,0.025621,-0.293409,0.080875,0.260963,-0.098908,-0.029083,0.170638,0.281544,-0.001285,-0.329112,0.250005,0.11664,-0.171318,0.243505,-0.229173,-0.032642,0.078571,-0.186439
1040,"Matsuoka, Yoshitsugu",staff_11817,0.056576,-0.105782,0.005491,-0.277517,0.04239,0.229563,0.212681,-0.189787,0.199096,0.087345,-0.104253,0.063444,0.167304,-0.032494,0.021007,-0.283376,0.229601,0.002472,0.125015,7.9e-05,0.268744,-0.016553,-0.1961,-0.13762,0.156429,0.315,-0.468769,0.143508,-0.224747,0.270657,-0.42725,0.062351,0.282678,-0.308159,0.40462,-0.221413,0.086649,0.027032,-0.115178,0.061471,0.155765,0.025123,0.372123,-0.295843,0.00149,-0.381986,0.00646,-0.261337,0.095672,0.268678,-0.093723,0.029156,0.165117,0.299052,-0.041167,-0.312864,0.268815,0.109594,-0.207714,0.238952,-0.244292,-0.049331,0.112161,-0.229874
1041,"Kitou, Akari",staff_34951,0.075455,-0.10751,0.021874,-0.253372,0.043415,0.197026,0.188113,-0.170059,0.214325,0.079114,-0.107895,0.078899,0.136914,-0.031986,-0.003137,-0.314888,0.232431,0.01531,0.123295,-0.003818,0.205948,-0.015257,-0.19094,-0.161343,0.127149,0.266963,-0.475319,0.164275,-0.226264,0.249058,-0.415745,0.069163,0.274961,-0.326407,0.392863,-0.195241,0.073422,0.040454,-0.173205,0.097528,0.140876,0.043543,0.359698,-0.28255,0.009945,-0.357429,0.023008,-0.293982,0.090849,0.25527,-0.108462,-0.027234,0.157658,0.293547,-0.0162,-0.323757,0.241341,0.124577,-0.183769,0.248055,-0.230318,-0.031024,0.081504,-0.201267
1042,"Hanae, Natsuki",staff_16635,0.078541,-0.095679,0.050256,-0.245964,0.01388,0.18111,0.181833,-0.152015,0.230947,0.098002,-0.112456,0.081166,0.136098,-0.004555,-0.012159,-0.343886,0.243859,0.031018,0.116941,0.000687,0.216594,-0.001869,-0.190738,-0.163167,0.132623,0.263724,-0.470584,0.163593,-0.210749,0.225239,-0.402689,0.05772,0.256435,-0.354378,0.386582,-0.192753,0.075792,0.03479,-0.167403,0.113055,0.138942,0.05884,0.350254,-0.271511,-0.010121,-0.327546,0.031644,-0.305228,0.089437,0.241372,-0.120128,-0.018491,0.162008,0.278733,-0.002576,-0.328548,0.232862,0.140183,-0.166637,0.242365,-0.222989,-0.030869,0.077406,-0.182554
1043,"Satou, Satomi",staff_6560,0.070753,-0.109481,0.044296,-0.261822,0.031939,0.179707,0.16762,-0.087929,0.237761,0.103571,-0.167906,0.096125,0.073074,-0.024732,0.006504,-0.360604,0.283586,0.067518,0.121454,-0.025082,0.163374,0.017237,-0.220098,-0.174898,0.081778,0.23706,-0.49518,0.144396,-0.187224,0.215157,-0.427094,0.042889,0.294173,-0.346744,0.382578,-0.186315,0.016185,0.017364,-0.225387,0.157829,0.10188,0.073943,0.391201,-0.264582,-0.020561,-0.313442,0.056513,-0.313769,0.047439,0.274942,-0.104873,-0.117481,0.172556,0.280289,0.042226,-0.371582,0.199641,0.110971,-0.144471,0.255949,-0.213959,-0.016267,0.047652,-0.145167
1048,"Itou, Tomohiko",staff_10801,-0.213705,-0.346695,-0.355563,0.027849,0.339648,-0.062359,0.5253,-0.321388,0.301598,-0.120824,0.653529,1.087029,0.727478,-0.097569,-0.912733,-0.51509,-0.016069,0.892475,-0.202088,0.166634,0.43485,0.349434,0.070214,0.33187,0.405648,-0.263985,0.136011,0.277653,0.289047,-0.355115,0.374752,-0.465329,0.298669,0.269919,-0.305214,0.527894,-0.249372,-0.265157,-0.089948,0.177285,-1.268883,-0.098509,-0.262648,-0.074167,-0.102857,-0.254357,-0.035005,-0.759617,0.621664,-0.734415,0.488711,-0.042621,-0.281746,-0.44531,-0.545344,-0.402374,-0.227876,0.006546,-0.540593,0.229644,-0.035122,0.366305,-0.063765,-0.102778
1049,"Taketatsu, Ayana",staff_6996,0.051245,-0.095426,0.020173,-0.256608,0.045631,0.200734,0.207221,-0.148314,0.210642,0.083446,-0.130271,0.070502,0.144228,-0.020981,0.008413,-0.307181,0.255894,0.026719,0.12573,-0.007748,0.228031,-0.015789,-0.197827,-0.139898,0.122283,0.286325,-0.471019,0.146459,-0.20488,0.237687,-0.433255,0.057867,0.292404,-0.324069,0.407201,-0.213989,0.056392,0.016258,-0.164706,0.093252,0.127375,0.047384,0.392936,-0.284733,-0.017857,-0.352488,0.032256,-0.288527,0.084463,0.277214,-0.090258,-0.01845,0.174368,0.286825,-0.013168,-0.335085,0.258863,0.098168,-0.174894,0.25111,-0.240952,-0.04618,0.098991,-0.19659
1050,"Tomatsu, Haruka",staff_890,0.059657,-0.102608,0.026699,-0.287283,0.031163,0.235195,0.20542,-0.182659,0.226935,0.104511,-0.120542,0.07761,0.145851,-0.031943,0.025625,-0.296776,0.246565,0.013593,0.126182,0.002972,0.26755,0.002718,-0.202306,-0.15499,0.155341,0.296049,-0.463862,0.142523,-0.223282,0.270504,-0.434668,0.053946,0.278648,-0.319759,0.391993,-0.213226,0.086843,0.02963,-0.118777,0.085038,0.156265,0.040388,0.362551,-0.282966,-0.003111,-0.370963,0.014411,-0.274247,0.083936,0.265924,-0.087952,0.012228,0.176115,0.296676,-0.029322,-0.315918,0.244706,0.134746,-0.201355,0.239557,-0.23522,-0.051376,0.101536,-0.211662
1052,"Nagasaki, Kenji",staff_13677,-0.115098,-0.416303,-0.316952,0.014583,0.390112,-0.060798,0.535813,-0.343754,0.282045,-0.150712,0.598072,1.124866,0.610366,-0.100652,-0.985193,-0.567766,-0.030193,0.82951,-0.129018,0.090197,0.402313,0.337598,0.108909,0.341543,0.414772,-0.185782,0.068251,0.404436,0.257417,-0.363532,0.348108,-0.458209,0.284328,0.306164,-0.260025,0.483753,-0.282648,-0.263967,-0.037177,0.170426,-1.18203,-0.081469,-0.236401,-0.089584,-0.052513,-0.212335,-0.058694,-0.723049,0.684519,-0.74631,0.470126,-0.14891,-0.220537,-0.409442,-0.610645,-0.448703,-0.15405,-0.034475,-0.538939,0.246573,-0.073428,0.447206,-0.083838,-0.158044
1053,"Miyake, Kenta",staff_720,0.096466,-0.094215,0.036129,-0.243845,0.036385,0.169525,0.160011,-0.163923,0.219683,0.100314,-0.088804,0.089848,0.118045,-0.026795,-0.023052,-0.328555,0.22831,0.016009,0.104777,-0.000529,0.190986,-0.002249,-0.168632,-0.199225,0.126406,0.252924,-0.465855,0.187286,-0.224021,0.231608,-0.405795,0.057846,0.263915,-0.363196,0.384654,-0.182215,0.074829,0.056563,-0.175852,0.111812,0.163128,0.05682,0.322699,-0.279824,0.015757,-0.33256,0.014913,-0.299075,0.091409,0.215643,-0.131097,-0.040494,0.141172,0.29631,-0.002482,-0.310101,0.207756,0.149989,-0.172789,0.248767,-0.226608,-0.006698,0.050882,-0.171276
1054,"Okamoto, Nobuhiko",staff_270,0.065864,-0.085841,0.044633,-0.24306,0.027299,0.165518,0.18472,-0.12455,0.227494,0.091536,-0.126583,0.077118,0.121229,-0.013503,-0.011799,-0.339338,0.258704,0.044851,0.117057,-0.013123,0.207471,-0.001583,-0.189401,-0.162998,0.11263,0.263677,-0.47447,0.151766,-0.194234,0.202422,-0.415914,0.043276,0.272392,-0.360929,0.400344,-0.201708,0.038855,0.035991,-0.183981,0.1191,0.12663,0.074695,0.366668,-0.268961,-0.02137,-0.315848,0.035442,-0.304443,0.080421,0.24579,-0.114839,-0.051199,0.169534,0.281804,0.015715,-0.34109,0.230761,0.121128,-0.150219,0.257653,-0.231111,-0.020782,0.071576,-0.165815
1055,"Kokuryu, Sachi",staff_5997,0.099438,-0.100817,0.013119,-0.221025,0.04636,0.138419,0.165444,-0.171428,0.198176,0.089142,-0.055261,0.073851,0.135233,-0.044113,-0.038567,-0.333766,0.206549,-0.007349,0.103581,-0.008402,0.195212,-0.011607,-0.153596,-0.199388,0.112654,0.258414,-0.477868,0.175861,-0.223727,0.209493,-0.382526,0.073639,0.249306,-0.372061,0.373692,-0.201966,0.074732,0.075398,-0.186142,0.104594,0.158631,0.047237,0.308191,-0.282834,0.023392,-0.327808,0.012169,-0.29272,0.095411,0.183748,-0.149761,-0.034882,0.11773,0.308789,-0.010946,-0.302636,0.209227,0.133186,-0.165292,0.256674,-0.244781,0.007617,0.066429,-0.188615
1056,"Yamashita, Daiki",staff_21971,0.092201,-0.09187,0.024884,-0.232652,0.039428,0.153896,0.17405,-0.158218,0.207477,0.09773,-0.080883,0.077255,0.128047,-0.027867,-0.025233,-0.337713,0.227648,0.007363,0.104115,-0.001621,0.198039,-0.009465,-0.164665,-0.188565,0.115532,0.260689,-0.468846,0.17388,-0.215741,0.21345,-0.398711,0.062477,0.265059,-0.373053,0.382026,-0.19661,0.072259,0.051164,-0.180957,0.108102,0.149768,0.050508,0.327469,-0.284145,0.007162,-0.327183,0.022894,-0.294187,0.094734,0.204789,-0.136853,-0.036428,0.135801,0.301259,-0.003821,-0.313742,0.213022,0.130437,-0.166229,0.252116,-0.234088,-0.009234,0.067629,-0.177942
1057,"Watanabe, Akeno",staff_94,0.098449,-0.112224,0.033758,-0.256809,0.029013,0.179279,0.169724,-0.176022,0.214343,0.117546,-0.078492,0.0855,0.122688,-0.038382,-0.005664,-0.341887,0.216379,0.005501,0.108879,0.001318,0.217342,0.008219,-0.179554,-0.195037,0.140374,0.269081,-0.473893,0.170398,-0.219023,0.237531,-0.395907,0.06329,0.255061,-0.367153,0.368752,-0.201515,0.090145,0.057666,-0.159751,0.115691,0.166893,0.043202,0.314852,-0.287413,0.022325,-0.337004,0.0165,-0.288176,0.091938,0.197318,-0.135523,-0.023841,0.13049,0.303596,-0.014542,-0.301264,0.193796,0.152063,-0.176327,0.240518,-0.231475,-0.012278,0.065426,-0.187559
1058,"Sakura, Ayane",staff_11622,0.062267,-0.097115,0.03572,-0.252816,0.025345,0.190864,0.193795,-0.149854,0.22671,0.098462,-0.119664,0.07515,0.140362,-0.016052,-0.00525,-0.3271,0.252952,0.027859,0.121357,-0.002076,0.23285,-0.000817,-0.194448,-0.155223,0.125753,0.274692,-0.471253,0.147889,-0.209731,0.230552,-0.415184,0.056829,0.268416,-0.349047,0.388482,-0.207163,0.070884,0.02711,-0.16302,0.105103,0.138491,0.05223,0.36738,-0.273205,-0.014249,-0.338525,0.035342,-0.299699,0.084479,0.252991,-0.103399,-0.015553,0.164927,0.282062,-0.011078,-0.331855,0.242117,0.123242,-0.170343,0.245852,-0.232485,-0.0378,0.092507,-0.191413
1059,"Koujina, Hiroshi",staff_10223,-0.144489,-0.399571,-0.28268,0.063245,0.355978,-0.03756,0.502966,-0.341422,0.271477,-0.175139,0.570963,1.123668,0.625265,-0.122073,-1.016528,-0.561856,-0.033717,0.849998,-0.112627,0.054188,0.406183,0.346462,0.109638,0.323812,0.435046,-0.186196,0.069001,0.385907,0.252682,-0.338752,0.365672,-0.421601,0.275484,0.24337,-0.244169,0.464399,-0.34296,-0.277583,-0.066775,0.17005,-1.192017,-0.076118,-0.194311,-0.124575,-0.082063,-0.229195,-0.030807,-0.713871,0.63413,-0.746906,0.486495,-0.137772,-0.286092,-0.414475,-0.599206,-0.45819,-0.123123,0.012334,-0.567046,0.275232,-0.084223,0.389107,-0.060962,-0.155176
1060,"Han, Megumi",staff_12961,0.054707,-0.078659,0.050455,-0.237155,0.014434,0.178159,0.195394,-0.125414,0.240673,0.095848,-0.137647,0.078997,0.145179,0.016053,-0.018832,-0.342478,0.282278,0.045814,0.124636,0.003928,0.220093,-0.004552,-0.197662,-0.146,0.115234,0.266632,-0.459328,0.154497,-0.200691,0.207775,-0.426104,0.04972,0.273523,-0.364914,0.396011,-0.19918,0.064802,0.000522,-0.178255,0.112857,0.12958,0.059361,0.384919,-0.263508,-0.038983,-0.319853,0.055071,-0.321709,0.087038,0.267802,-0.09186,-0.019864,0.180047,0.265096,0.002571,-0.347585,0.256033,0.116095,-0.156364,0.24811,-0.227858,-0.051669,0.09151,-0.179035
1061,"Sawashiro, Miyuki",staff_99,0.052478,-0.083341,0.050262,-0.263984,0.015418,0.206143,0.199858,-0.123123,0.226634,0.074369,-0.158999,0.072349,0.143522,0.015245,0.014854,-0.327227,0.276147,0.064626,0.129509,-0.004415,0.220829,-0.01207,-0.216871,-0.118311,0.136243,0.286357,-0.471269,0.149567,-0.197034,0.228193,-0.439098,0.033442,0.292001,-0.324962,0.426181,-0.195947,0.046223,-0.001611,-0.159238,0.089666,0.125164,0.061886,0.408644,-0.269176,-0.032957,-0.338137,0.036209,-0.298682,0.088223,0.301641,-0.089536,-0.027688,0.201226,0.261912,0.009261,-0.354775,0.275517,0.109849,-0.170197,0.241878,-0.215334,-0.052598,0.081085,-0.187144
1062,"Fujiwara, Keiji",staff_63,0.083242,-0.109331,0.038492,-0.24213,0.018979,0.17869,0.175402,-0.162838,0.220783,0.107875,-0.092727,0.078704,0.14271,-0.019644,-0.013569,-0.337753,0.230571,0.013553,0.1156,-0.004633,0.228551,0.00942,-0.189356,-0.174894,0.133607,0.270577,-0.480704,0.15987,-0.214094,0.229414,-0.392745,0.066784,0.24642,-0.353084,0.372657,-0.20649,0.08831,0.044753,-0.1604,0.113859,0.153004,0.046795,0.339771,-0.27173,0.004446,-0.327078,0.025122,-0.301764,0.082013,0.22494,-0.123297,-0.005661,0.14235,0.28576,-0.01543,-0.316192,0.223006,0.140682,-0.169471,0.238509,-0.23722,-0.021749,0.082183,-0.197165
1063,"Ise, Mariya",staff_655,0.08715,-0.082919,0.034861,-0.25035,0.030916,0.183901,0.169835,-0.159439,0.220607,0.092223,-0.106762,0.08246,0.121602,-0.017458,-0.011008,-0.323162,0.237654,0.019264,0.102017,0.002577,0.203473,0.000683,-0.170144,-0.179639,0.13119,0.259944,-0.463719,0.17613,-0.22467,0.233925,-0.412517,0.045593,0.275491,-0.35338,0.392479,-0.183578,0.073348,0.04539,-0.159906,0.095437,0.157779,0.063639,0.336297,-0.275234,0.003504,-0.338776,0.012831,-0.28896,0.088285,0.229851,-0.123791,-0.038329,0.156616,0.28927,0.001518,-0.313407,0.226397,0.143783,-0.176184,0.241201,-0.214384,-0.009711,0.060981,-0.173256
1066,"Date, Hayato",staff_5843,-0.104561,-0.427452,-0.313104,0.011155,0.386256,-0.047383,0.533834,-0.34468,0.27428,-0.152906,0.596405,1.137509,0.59471,-0.103214,-0.992931,-0.577477,-0.043533,0.818087,-0.109181,0.073398,0.413296,0.32571,0.111272,0.346882,0.411786,-0.190166,0.052731,0.419483,0.248904,-0.357237,0.336592,-0.459384,0.280106,0.303955,-0.259924,0.490484,-0.289607,-0.257735,-0.028725,0.167173,-1.158501,-0.095921,-0.253147,-0.074126,-0.039153,-0.207917,-0.069891,-0.728696,0.701927,-0.747257,0.462088,-0.178722,-0.212069,-0.397714,-0.600257,-0.466718,-0.1596,-0.033372,-0.537436,0.244694,-0.07706,0.459961,-0.074969,-0.168115
