global_id,name,raw_key,embedding_000,embedding_001,embedding_002,embedding_003,embedding_004,embedding_005,embedding_006,embedding_007,embedding_008,embedding_009,embedding_010,embedding_011,embedding_012,embedding_013,embedding_014,embedding_015,embedding_016,embedding_017,embedding_018,embedding_019,embedding_020,embedding_021,embedding_022,embedding_023,embedding_024,embedding_025,embedding_026,embedding_027,embedding_028,embedding_029,embedding_030,embedding_031,embedding_032,embedding_033,embedding_034,embedding_035,embedding_036,embedding_037,embedding_038,embedding_039,embedding_040,embedding_041,embedding_042,embedding_043,embedding_044,embedding_045,embedding_046,embedding_047,embedding_048,embedding_049,embedding_050,embedding_051,embedding_052,embedding_053,embedding_054,embedding_055,embedding_056,embedding_057,embedding_058,embedding_059,embedding_060,embedding_061,embedding_062,embedding_063
1023,Fantasy,theme_fantasy,0.110003,0.098824,0.117312,0.268514,-0.064684,-0.419786,-0.723966,-0.053631,0.041223,-0.168104,0.039681,-0.179468,0.047616,-0.37414,0.014216,0.253779,0.198617,-0.625479,-0.001682,0.55025,-0.156223,0.252737,-0.31306,0.132318,0.27746,0.067775,0.034561,0.356832,0.314496,-0.586196,-0.081802,-0.220185,0.26251,-0.163318,0.316725,-0.055315,0.237795,-0.160859,0.27283,-0.403304,0.122558,-0.223449,0.440773,-0.078677,-0.200298,0.285096,0.087403,0.262192,-0.53042,0.111292,-0.013667,-0.342157,0.137341,-0.15651,-0.241826,0.050205,0.009162,0.123486,0.302582,-0.326995,0.099381,-0.267772,0.277035,-0.078786
1027,Comedy,theme_comedy,0.05877,0.0386,0.12167,0.492442,0.111977,0.108928,-0.312992,0.120248,-0.051307,0.047118,-0.445289,0.103001,0.192168,-0.08931,0.036038,0.330791,0.246281,-0.454325,-0.025394,0.338107,-0.034175,-0.15318,-0.175717,0.02242,0.216323,-0.470554,0.106594,-0.310844,-0.15649,-0.184415,-0.308053,-0.22747,0.055076,-0.497677,-0.158763,0.19181,0.441173,0.218751,0.029311,-0.319742,0.185223,-0.158865,0.2583,0.122426,-0.427014,0.281457,-0.530369,0.355731,-0.795425,0.033234,-0.028591,-0.337196,0.151231,-0.213428,-0.105504,-0.324163,0.159097,-0.146844,0.120412,0.000223,-0.390213,0.075646,0.336676,-0.23627
1028,Adult Cast,theme_adult_cast,0.104284,0.307937,-0.004036,0.412481,0.29569,0.24848,0.0003,0.178281,0.186918,-0.125134,-0.194207,-0.153737,-0.196768,-0.021854,-0.045971,-0.042106,-0.288771,-0.087073,-0.035767,0.086373,0.097514,0.087656,-0.203231,-0.103919,0.142227,-0.25282,-0.001645,0.012041,-0.155604,-0.173337,-0.757951,0.020547,0.135751,-0.160802,0.182683,0.17537,0.224511,-0.16948,0.253236,-0.130301,-0.016074,-0.072244,0.185688,-0.004849,-0.031142,-0.198303,-0.027166,0.128157,-0.561064,-0.526941,-0.19503,-0.348152,0.385657,-0.008708,0.164614,-0.116835,0.174583,0.511768,0.420169,-0.00421,0.13938,-0.209943,0.175809,-0.163948
1029,Parody,theme_parody,0.052089,0.526015,-0.43569,0.632394,-0.020556,-0.122077,-0.268223,0.276966,0.044888,-0.086428,-0.282446,0.113858,-0.486083,0.326071,0.454432,-0.050682,0.127608,-0.07016,-0.124275,0.198748,-0.363082,0.219306,-0.123148,-0.187336,0.168654,-0.266868,0.068171,-0.275766,-0.10804,-0.153855,-0.612211,-0.071912,0.086726,-0.110603,0.52773,-0.092226,0.225893,-0.241504,0.018772,-0.431919,-0.346125,0.057794,-0.318975,-0.292784,-0.093157,-0.054937,-0.309307,0.154048,-0.157039,-0.168923,0.437069,-0.017317,0.458338,-0.040351,0.111763,-0.528419,-0.084426,0.195813,0.441792,0.065478,0.051897,0.092081,0.339605,0.130606
1030,Super Power,theme_super_power,0.061233,0.233262,-0.425011,0.321088,0.237156,-0.073398,-0.375979,0.4953,-0.08546,0.118424,-0.139779,0.177952,-0.358869,0.104417,0.423506,0.151743,-0.130831,-0.183125,0.280198,0.213363,-0.158358,0.177422,-0.079706,0.136329,-0.043627,-0.239029,-0.216171,-0.300874,0.062167,-0.05005,-0.65207,0.291409,0.029642,-0.09732,0.427816,0.024788,0.156637,-0.089545,0.042879,-0.361063,-0.202924,-0.313081,0.155573,-0.121592,0.017766,0.228266,-0.25263,0.120233,-0.417767,-0.218638,0.363956,-0.292614,0.393444,-0.036677,0.431282,-0.813277,0.18689,-0.013289,0.522719,0.160618,-0.47487,0.029062,-0.116843,-0.016434
1037,Historical,theme_historical,-0.160672,0.240787,-0.591979,0.554549,0.465031,0.527413,-0.4037,-0.178547,-0.09501,0.074067,-0.362197,0.222203,-0.117244,0.292923,0.105056,0.299469,0.217093,-0.008682,-0.089065,0.211289,-0.485437,0.145902,0.114533,0.312338,0.257572,-0.372113,0.138914,-0.434701,-0.441913,-0.095537,-0.741031,0.124696,0.197534,-0.025133,0.113762,0.301589,0.368491,-0.100406,0.218506,-0.138892,-0.515825,-0.148011,-0.1406,0.046902,0.055598,-0.130661,-0.30728,-0.016425,-0.246838,-0.006391,-0.239093,-0.015178,0.193833,0.068617,-0.06969,-0.338455,-0.006787,-0.111771,0.321539,0.006072,0.044546,0.33772,0.104939,-0.049844
1045,Romance,theme_romance,0.099885,0.206914,0.080855,0.065463,-0.015185,-0.111797,-0.304564,-0.323372,0.296117,0.007128,-0.242178,0.10475,0.12265,0.10161,-0.266719,0.306364,0.346363,-0.268105,0.178403,0.090892,-0.339322,0.1228,0.032061,-0.085042,0.426712,-0.435572,0.26859,0.058226,0.192987,-0.368311,-0.464191,-0.197201,0.177446,-0.10534,0.203803,0.01513,0.002854,-0.425212,0.071657,-0.072303,-0.205746,-0.089379,0.307489,-0.108672,0.017273,-0.07929,-0.181565,0.3261,-0.207267,0.18372,0.222016,-0.588017,-0.138857,0.236548,-0.087784,-0.110872,-0.041493,0.033552,0.239301,0.247891,0.02585,-0.120591,0.213248,-0.017064
1046,Video Game,theme_video_game,0.24,0.371557,-0.151602,0.692661,-0.007316,0.356725,-0.290949,0.294639,-0.014683,-0.033479,0.026105,-0.114275,-0.171727,0.326445,0.170078,0.287521,-0.214278,-0.365901,-0.032516,0.390691,-0.246134,0.050649,-0.103952,-0.033521,-8.4e-05,-0.170459,0.10881,-0.394537,-0.168266,-0.035597,-0.577348,-0.212603,0.409461,-0.141706,0.426801,0.199591,0.315484,-0.117467,0.070905,-0.305999,-0.12239,-0.125538,0.331075,-0.108933,-0.234531,-0.043205,-0.240831,0.034854,-0.043841,-0.086075,0.260853,0.132221,0.557906,-0.051437,0.02796,-0.587611,-0.328917,-0.036468,0.504739,-0.328881,-0.003295,0.332943,-0.12486,0.002775
1051,School,theme_school,0.115478,-0.072431,-0.517395,0.302242,0.069844,0.101104,-0.323995,0.120145,0.03814,-0.259857,-0.321114,-0.005538,0.059675,-0.062268,-0.14734,0.063295,0.049071,-0.302968,-0.123811,0.112267,0.110783,0.373149,0.117452,-0.332101,0.341322,-0.230293,0.306801,-0.149209,0.2778,-0.14092,0.015656,-0.088475,-0.087202,-0.125618,0.19005,-0.151997,0.266847,0.025437,-0.049291,0.061425,0.085058,-0.149273,0.332766,0.276202,-0.205136,0.154516,-0.264137,0.287576,-0.203641,-0.241695,-0.112975,-0.068249,-0.205447,0.027636,-0.285496,-0.288715,-0.017184,0.142096,-0.02625,-0.360494,-0.141941,-0.062223,0.281643,0.179707
1065,Martial Arts,theme_martial_arts,0.13413,0.174083,0.037762,0.378925,0.120911,-0.021639,-0.14477,0.025355,-0.056836,0.276024,-0.294037,0.001026,0.079325,0.000777,0.080082,0.113588,0.215161,-0.061298,0.160672,0.235501,-0.089536,-0.17635,-0.273919,-0.167813,0.395346,-0.219771,0.068624,-0.305084,0.123409,-0.084483,-0.294171,0.07465,0.177134,0.185418,0.121611,-0.041556,0.152518,-0.147789,0.338419,-0.01354,0.335841,-0.521865,0.263761,-0.036,-0.0751,0.05092,-0.170937,0.159371,-0.052578,-0.139258,0.243219,-0.101196,-0.020299,0.151457,-0.042137,-0.249103,0.309751,-0.200391,0.718011,0.094036,-0.014662,-0.125193,-0.034916,-0.045409
1072,Horror,theme_horror,0.071625,-0.021851,-0.592575,0.058707,0.184746,-0.496727,-0.335482,-0.078318,0.466892,-0.056876,0.014512,0.072001,-0.305166,0.025391,0.329536,0.204054,-0.063866,0.011752,0.169078,-0.124405,-0.252097,0.26509,-0.086555,0.082632,0.076847,-0.228294,0.169821,0.076117,-0.05307,0.045867,-0.09448,-0.187506,-0.044483,-0.35218,0.047754,0.09003,-0.047409,-0.24372,0.303821,-0.21055,-0.553706,0.030032,-0.021555,0.084183,0.048456,0.30014,0.068273,0.000373,-0.532897,0.10103,0.214027,-0.50737,0.347043,-0.088309,0.126394,-0.361234,0.163292,-0.043922,0.268582,-0.043494,-0.480541,0.039509,0.267199,0.347236
1073,Urban Fantasy,theme_urban_fantasy,0.123757,0.098628,-0.509486,0.488021,0.031555,-0.089207,-0.167068,-0.01729,0.033817,-0.188979,-0.111145,0.14013,-0.176235,-0.100692,0.057604,-0.020535,0.0547,-0.131265,-0.099865,0.010279,-0.229158,0.229731,-0.150759,0.171146,0.023039,-0.198802,-0.068306,-0.340422,0.193174,0.071047,-0.259934,-0.143069,0.06256,-0.07512,0.414532,-0.184686,0.155075,0.059873,0.243922,0.013574,-0.0748,-0.040613,-0.247504,-0.108616,-0.193617,0.261215,-0.149432,0.287435,-0.162473,0.101898,0.262395,-0.144519,0.156171,0.055218,0.070682,-0.295853,0.044451,-0.010328,0.298173,-0.237254,-0.123911,0.013811,0.316372,0.474074
1090,Sci-Fi,theme_sci_fi,0.029959,-0.021776,-0.304145,0.378809,0.176146,-0.009421,-0.34046,-0.089526,-0.045548,0.102869,-0.058728,-0.19593,-0.177653,0.167846,0.284098,0.123616,0.053421,-0.437634,0.062642,0.03205,-0.21345,0.279294,0.039727,-0.078512,-0.008577,-0.21713,-0.002613,0.1069,0.03641,-0.260847,-0.385664,-0.068772,0.054698,-0.23417,0.155631,0.004589,-0.051633,-0.153143,0.137539,-0.143711,0.063336,-0.074812,0.197382,-0.099507,-0.146011,0.290871,-0.276285,0.094532,-0.068575,-0.183965,-0.088313,-0.176246,0.355881,0.090686,-0.123255,-0.335394,-0.130892,0.213916,0.079304,-0.188574,-0.247992,0.452756,0.23653,0.179303
1091,Time Travel,theme_time_travel,0.05544,0.306789,-0.396791,0.488986,0.277837,0.105764,-0.205016,0.012138,0.188869,-0.101442,-0.378744,0.225047,-0.189602,-0.044712,0.075645,-0.270796,0.124084,0.025461,0.070971,0.295323,-0.304756,0.201462,0.086709,0.332798,0.576528,-0.24131,0.129043,-0.182557,0.016226,-0.019757,-0.396794,-0.044216,0.57369,0.002186,0.498813,0.376253,-0.122874,0.040106,0.217906,-0.198925,-0.198927,-0.113842,-0.022279,0.226816,0.031333,-0.127387,-0.398776,0.262916,-0.499126,0.120068,0.202158,-0.11915,0.220497,0.086943,0.27318,-0.483928,0.089949,-0.190976,0.62341,-0.051966,-0.017265,0.121449,-0.088959,0.301799
1144,Ecchi,theme_ecchi,-0.330791,0.174631,0.052385,0.422416,0.088959,-0.15549,0.117277,0.308498,0.072664,0.098631,-0.017292,0.128799,-0.082419,0.192931,0.100785,-0.063907,0.110192,-0.455722,-0.126496,-0.059596,-0.18519,0.047526,-0.038567,0.089054,-0.024751,-0.3001,0.077962,-0.060408,-0.088259,0.083563,-0.09887,0.042172,0.040128,-0.01,0.110624,-0.192504,0.162978,0.124755,0.024499,-0.281718,0.07526,-0.147121,0.236783,0.205683,-0.081288,0.144498,-0.177692,0.050339,-0.406471,-0.267245,0.134365,-0.060857,0.158582,-0.137163,-0.104993,-0.626268,0.228675,0.080677,0.339033,0.315475,-0.299484,0.173759,0.094082,0.438775
1145,Isekai,theme_isekai,-0.411236,0.090901,-0.230241,0.626653,0.173399,-0.079726,-0.043721,0.221093,0.053949,-0.126361,-0.203742,0.076167,-0.296267,0.138796,0.428803,0.099921,0.104203,-0.333275,-0.05928,0.286988,-0.195375,-0.026391,0.06393,-0.01461,-0.162214,-0.299459,-0.205232,-0.169654,0.034643,-0.262293,-0.229568,0.239457,0.048867,-0.148967,0.285479,-0.126817,0.151556,0.310434,0.11891,-0.323664,-0.205873,0.024774,-0.195244,0.022475,-0.002454,0.052456,-0.376504,0.206171,-0.426421,-0.11873,0.091989,-0.107113,0.204092,-0.486388,0.116967,-0.206726,-0.112951,0.019271,0.236795,0.310589,-0.31238,-0.070292,0.018916,0.167881
1146,Strategy Game,theme_strategy_game,0.161133,-0.089164,-0.15641,0.462191,0.123415,-0.109889,0.087894,0.147421,-0.022314,-0.005224,0.04404,-0.014165,0.038696,-0.191729,0.109146,-0.034181,0.048722,0.006299,-0.072308,0.204884,-0.127787,0.139943,0.080503,0.106976,0.060296,-0.163879,0.10251,-0.288083,-0.107891,-0.109396,-0.467798,-0.111164,0.26916,0.123646,0.21615,-0.079636,0.119874,-0.010297,0.110849,-0.098662,0.074042,-0.193626,-0.216304,-0.210397,-0.12401,-0.212661,-0.073504,0.012215,0.070697,0.144131,0.137977,-0.019638,0.207545,0.090441,-0.182912,-0.254855,0.175721,0.151055,0.214104,-0.104304,0.019318,-0.091164,0.010475,0.176906
1151,Mecha,theme_mecha,-0.039324,0.273369,-0.35338,0.409662,0.162398,-0.055584,-0.19107,0.067495,-0.033615,0.051055,-0.194372,0.130062,-0.28525,0.215328,0.451882,0.186336,-0.043554,-0.064978,0.095278,0.01179,-0.091993,0.033729,-0.175488,-0.371634,0.162107,-0.284426,-0.030953,-0.058011,-0.20706,-0.338759,-0.496528,0.096636,0.259059,-0.169873,0.070757,-0.04732,0.227762,0.001122,-8e-05,-0.181001,0.081675,-0.108442,0.05547,0.081884,0.01247,0.038509,-0.230604,0.186256,-0.244247,-0.100163,-0.082971,-0.140482,0.22144,-0.322851,0.118498,-0.277123,-0.16031,0.127854,0.206565,0.165844,0.000275,0.183784,0.156909,0.095538
1161,Love Polygon,theme_love_polygon,-0.249742,-0.062395,-0.495448,0.534671,0.237745,-0.158472,-0.095399,-0.12788,0.066459,-0.204529,-0.105186,0.016399,-0.22702,-0.075937,0.186363,0.073485,-0.134427,-0.080071,-0.309236,-0.129474,-0.024399,0.2278,-0.038924,-0.046824,0.070537,-0.131183,-0.176922,-0.017035,-0.117548,-0.19226,-0.345621,0.104041,0.225202,0.138739,-0.058834,0.097887,0.398256,-0.045269,-0.172317,-0.138279,0.04628,0.069705,-0.152944,0.007207,-0.103332,0.355574,0.020206,-0.061446,-0.389904,-0.323685,-0.12516,0.215371,0.25507,-0.023475,0.014999,-0.35874,0.136164,0.102422,0.157451,0.008033,-0.050463,-0.092009,0.309228,0.337484
1162,Music,theme_music,-0.286923,-0.087211,-0.180084,0.605622,0.059178,0.139224,-0.293336,0.064771,0.200588,-0.001621,-0.083969,0.119852,-0.118313,0.181592,0.261824,-0.038626,-0.015569,-0.042475,-0.00091,0.092487,-0.035021,-0.239557,-0.221629,0.085262,0.102019,-0.061529,-0.131806,-0.563908,-0.164506,-0.004401,-0.310556,0.036127,0.200531,-0.046802,0.179933,-0.01861,0.12367,0.035409,0.102676,-0.015159,0.020992,-0.234722,-0.175832,0.151024,0.084053,-0.219814,-0.232907,-0.147194,-0.310443,-0.290514,-0.296342,0.169795,0.061868,-0.43511,0.199225,-0.134231,-0.009919,-0.028007,0.350933,0.069364,0.110462,-0.031349,-0.09128,0.317239
1163,Performing Arts,theme_performing_arts,-0.021237,0.107263,-0.355481,0.365831,0.131745,0.121254,-0.236907,-0.231059,-0.072171,-0.023047,-0.329943,0.043935,-0.071911,0.151589,0.447258,0.030284,0.294113,-0.096323,0.034792,0.077638,-0.299636,0.367843,-0.091461,0.40491,0.20839,-0.22462,-0.040302,-0.033806,-0.245843,0.043841,-0.201505,0.135942,0.37876,-0.031142,0.353448,-0.15959,0.200654,0.064966,0.007272,-0.026656,-0.07513,-0.082371,0.060196,0.05612,-0.176774,0.170319,-0.371338,0.103124,-0.445686,-0.131036,-0.158026,-0.086798,0.407722,-0.029777,0.022547,-0.302088,0.108821,-0.069217,0.341752,0.099657,-0.220994,0.010152,0.229471,0.136717
1173,Mythology,theme_mythology,-0.109962,0.177348,-0.141052,0.333189,0.060328,-0.37826,-0.178641,-0.020033,-0.013476,-0.187398,-0.321201,0.022829,-0.070833,0.06209,0.235752,0.008106,0.306046,-0.201384,-0.257636,0.129208,-0.094874,0.240259,0.051727,-0.165715,0.149793,-0.263114,-0.210791,-0.031454,0.269028,-0.102942,-0.274026,0.058598,0.10429,-0.086737,0.145252,0.073697,0.052767,-0.067879,0.029459,-0.178736,-0.264456,0.146573,-0.015223,0.027211,0.049843,0.309688,-0.23515,0.14447,-0.234854,-0.156666,0.207029,-0.065689,0.276395,0.133538,-0.186133,-0.292487,0.084379,0.016168,0.436883,-0.056088,-0.262226,0.008877,0.157404,0.033035
1179,Mystery,theme_mystery,-0.064624,0.389563,-0.233259,0.215426,-0.084542,-0.15211,-0.249646,-0.17266,0.087802,-0.06203,-0.282894,0.323732,-0.058277,-0.071247,0.07261,0.048473,0.382194,-0.14508,-0.080727,0.240874,-0.071937,0.087058,-0.195318,0.05513,0.239316,-0.340664,-0.16927,0.001036,-0.003705,-0.344065,-0.339164,0.201099,0.125552,-0.024797,0.352274,0.050248,0.058763,0.008402,0.025826,-0.303913,-0.128747,0.057647,0.022312,-0.003363,-0.020989,-0.228195,-0.151689,0.1678,-0.373742,-0.055616,0.008784,-0.308458,0.080582,-0.353038,0.040653,-0.082339,0.040937,-0.034832,0.1564,-0.077473,-0.005367,-0.108572,0.135536,-0.021951
1206,Sports,theme_sports,-0.081129,0.022695,-0.365862,0.363025,0.241377,0.084408,-0.32889,-0.16077,-0.016642,-0.191268,-0.3214,0.251827,0.08415,0.06826,-0.025372,0.098187,0.048934,-0.217788,-0.069944,0.249145,-0.15518,0.165532,0.276035,-0.111964,0.29274,-0.222241,0.027331,-0.419364,-0.234605,0.093524,-0.443227,-0.13048,0.344058,-0.086235,0.330967,-0.114766,0.476625,0.02136,0.303903,0.316312,-0.017521,-0.230234,-0.051045,0.072438,-0.183488,0.384819,-0.501401,0.25343,-0.234715,0.193819,0.189992,0.035948,0.177831,-0.041069,0.041527,-0.307227,0.010041,-0.073316,0.951194,0.212586,-0.509802,-0.089171,0.035904,-0.015781
1207,Team Sports,theme_team_sports,-0.322686,0.302907,-0.349536,0.653027,0.387832,-0.149408,-0.105978,0.073389,-0.061759,-0.05994,-0.025426,0.124093,-0.443042,0.2135,0.32207,0.333797,-0.038957,-0.390452,0.007766,-0.062942,0.129677,0.049737,0.045715,-0.228211,-0.041833,-0.005117,0.145605,-0.204146,-0.238092,-0.170633,-0.179284,-0.220137,0.079873,-0.047371,0.127767,-0.09808,0.342459,0.038281,-0.25341,-0.252605,-0.121941,0.084267,-0.042172,0.028706,0.059784,0.341351,-0.426233,0.256398,-0.352782,0.048373,0.088368,0.208166,0.137537,-0.29215,-0.110103,-0.366385,0.034829,-0.078691,0.768412,-0.131594,-0.21014,-0.057845,0.021818,0.212445
